movie_id,title,audience,release_date,country,director,producer,actor1,actor2,actor3,genre,screen,running_time,rating,series,holiday
20190727,죽도 서핑 다이어리,22,2020-05-07,한국,이현승,스튜디오블루(주),전혜빈,오광록,박호산,드라마,2,104,12세이상관람가,,9
20209463,나의 첫 번째 슈퍼스타,53740,2020-06-10,미국,니샤 가나트라,,다코타 존슨,트레이스 엘리스 로스,,코미디|드라마,462,113,12세이상관람가,,8
20100312,인셉션,5945314,2010-07-21,미국,크리스토퍼 놀란,워너 브러더스 픽쳐스,레오나르도,,,드라마|미스터리,531,147,12세이상관람가,,8
20206761,밀애 : 친구엄마 3,1,2020-06-29,한국,최찬호,(주)영화사가을,,,,멜로/로맨스,1,61,청소년관람불가,,8
20208785,새엄마의 욕망,20,2020-05-29,한국,이동준,(주)영진크리에이티브,,,,멜로/로맨스|드라마,20,78,청소년관람불가,,10
20206424,사랑하고 있습니까,12878,2020-03-25,한국,김정권,(주)강철필름,김소은,성훈,,판타지|멜로/로맨스,295,107,12세이상관람가,,9
20197863,침입자,532045,2020-06-04,한국,손원평,(주)비에이엔터테인먼트,송지효,김무열,,미스터리|스릴러,365,102,15세이상관람가,,9
20181105,기억의 전쟁,2049,2020-02-27,한국,이길보라,영화사고래,,,,다큐멘터리,14,79,12세이상관람가,,9
20193836,핑크퐁 시네마 콘서트 : 우주대탐험,17597,2020-01-30,한국,변희선,스마트스터디(주),조경이,김서영,,애니메이션,182,66,전체관람가,,9
20201041,엑소시즘: 귀신과의 대화,1,2020-06-26,포르투갈,,,,,,공포(호러),1,88,청소년관람불가,,10
20209684,아내의 세계,1,2020-06-26,한국,왕지방,(주)메이크아트,조완진,,,드라마|멜로/로맨스,1,70,청소년관람불가,,10
20183572,작은 빛,2177,2020-01-23,한국,조민재,영화사 낭,곽진무,신문성,변중희,드라마|가족,21,90,12세이상관람가,,11
19890252,붉은 수수밭,2468,1989-09-09,중국,장예모,지앙 필름 스튜디오,공리,강문,,드라마|전쟁,2,91,고등학생이상관람가,,15
19930069,홍등,604,1993-01-01,중국,장예모,,헤카이페,공리,,드라마,1,125,고등학생이상관람가,,12
19940332,귀주 이야기,409,1994-10-08,중국,장예모,실-메트로폴 오카니제이션,공리,,,드라마,1,100,중학생이상관람가,,10
19950197,인생,411,1995-05-27,중국,장예모,,공리,갈우,,드라마,1,132,고등학생이상관람가,,11
20206808,꼴통 2인조,1,2020-04-09,한국,박준식,(주)스토리풀,차지혁,진호은,강신형,액션,1,81,15세이상관람가,,12
20180939,남산의 부장들,4750208,2020-01-22,한국,우민호,(주)하이브미디어코프,이병헌,이성민,곽도원,드라마,659,113,15세이상관람가,,10
20183782,기생충,10313087,2019-05-30,한국,봉준호,(주)바른손이앤에이,송강호,이선균,조여정,드라마,948,131,15세이상관람가,,10
20177539,사바하,2398581,2019-02-20,한국,장재현,(주)외유내강,이정재,박정민,이재인,미스터리|스릴러,174,122,15세이상관람가,,9
20196782,초미의 관심사,16138,2020-05-27,한국,남연우,(주) 레진스튜디오,조민수,김은영,,드라마,380,92,15세이상관람가,,8
20183002,해치지않아,1224726,2020-01-15,한국,손재곤,(주)디씨지플러스,안재홍,강소라,박영규,코미디,216,117,12세이상관람가,,10
20199532,고양이 집사,2673,2020-05-14,한국,이희섭,엠앤씨에프,임수정,,,다큐멘터리,49,96,전체관람가,,9
20209028,환상의 마로나,5829,2020-06-11,프랑스,안카 다미안,,리지 브로체르,브루노 살로몬,티에리 한시스,애니메이션|드라마|가족,48,91,전체관람가,,9
20204791,다크 워터스,127902,2020-03-11,미국,토드 헤인즈,,마크 러팔로,앤 해서웨이,팀 로빈스,드라마,575,127,12세이상관람가,,8
20199024,친구 이모 무삭제,1,2020-06-25,한국,김부곤,(주)영화사가을,안소희,,,멜로/로맨스,1,81,청소년관람불가,,9
20208304,스와핑 : 부부모임,1,2020-06-25,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,62,청소년관람불가,,9
20208261,범털,1741,2020-05-14,한국,강태호,(주)피터팬픽쳐스,이설구,강인성,유상재,범죄|드라마,48,108,15세이상관람가,,9
20209508,나는 야한 여자,1,2020-06-25,한국,왕지방,(주)메이크아트,,,,드라마|멜로/로맨스,1,77,청소년관람불가,,9
20196716,유령선,20784,2020-04-15,한국,김지영,(주)왝더독,박호산,,,다큐멘터리,165,48,12세이상관람가,,11
20164424,대장 김창수,381483,2017-10-19,한국,이원태,(주)비에이엔터테인먼트,조진웅,송승헌,정만식,드라마,748,114,12세이상관람가,,9
20209109,인비저블 라이프,5828,2020-06-24,기타,카림 아이노우즈,,,,,기타,49,140,청소년관람불가,,8
20209607,1945: 포인트 오브 노 리턴,1369,2020-06-24,영국,릭 로버츠,,,,,전쟁,47,85,15세이상관람가,,8
20205262,엽문4: 더 파이널,72886,2020-04-01,홍콩,엽위신,,견자단,오월,오건호,액션|드라마,206,104,12세이상관람가,"엽문3: 최후의 대결,엽문 2,엽문",10
20207722,저 산 너머,103529,2020-04-30,한국,최종태,리온픽쳐스(주),이항나,이경훈,안내상,드라마,468,111,12세이상관람가,,11
20206082,들리나요?,3789,2020-06-10,한국,김봉한,(주)영화사장춘,김창옥,,,다큐멘터리,103,80,전체관람가,,8
20208241,하이큐!! 또 다른 도전,8464,2020-05-14,일본,미츠나카 스스무,,,,,애니메이션,142,68,12세이상관람가,,9
20181608,빛,,,한국,김혜진,"애니메이션 배급, 씨앗",,,,애니메이션,,12,12세이상관람가,,0
20182861,악몽,2553,2020-03-12,한국,송정우,(주)데이드림,오지호,지성원,신린아,미스터리|공포(호러)|스릴러,165,100,청소년관람불가,,9
20209127,아이언 마스크: 용패지미,28,2020-06-18,러시아,올렉 스텝첸코,,성룡,아놀드 슈왈제네거,제이슨 플레밍,액션|어드벤처|가족,5,120,12세이상관람가,,9
20200550,맛있는 세자매 2,1,2020-06-19,한국,천성준,(주)케이피에이기획,민도윤,,,멜로/로맨스,1,65,청소년관람불가,,10
20208322,호빠오빠,1,2020-06-18,한국,노현진,오이픽쳐스,안소희,민도윤,,멜로/로맨스|드라마,1,78,청소년관람불가,,9
20200223,극장판 시티헌터: 신주쿠 프라이빗 아이즈,2052,2020-06-18,일본,코다마 켄지,,,,,애니메이션,64,95,12세이상관람가,,9
20207408,19금 연애소설 무삭제판,1,2020-06-18,한국,윤준세,(주)영진크리에이티브,,,,멜로/로맨스|드라마,1,83,청소년관람불가,,9
20209509,식스센스:속 보이는 여자들,1,2020-06-12,한국,왕지방,(주)메이크아트,,,,드라마|멜로/로맨스,1,75,청소년관람불가,,10
20195791,"어쩌다, 결혼",76846,2019-02-27,한국,박호찬,(주)비에이엔터테인먼트,김동욱,고성희,김의성,멜로/로맨스|코미디,529,87,12세이상관람가,,9
20081552,피아노의 숲,36400,2008-10-30,일본,코지마 마사유키,,우에토,카미키,,애니메이션|드라마|판타지,56,100,전체관람가,,9
20200925,착한며느리:뜨거운 간호,1,2020-06-17,일본,버드맨 텟페이,,아베노 미쿠,,,멜로/로맨스|드라마,1,60,청소년관람불가,,8
20200906,일본꽐라녀:달아오른 몸뚱이,1,2020-06-17,일본,버드맨 텟페이,,아이카,,,멜로/로맨스|드라마,1,60,청소년관람불가,,8
20191048,온워드: 단 하루의 기적,382211,2020-06-17,미국,댄 스캔론,,톰,크리스,줄리아,애니메이션|어드벤처|판타지,138,102,전체관람가,,8
20200753,배관공과 유부녀의 유혹,1,2020-06-17,일본,,,유키,,,드라마|성인물(에로),1,60,청소년관람불가,,8
20200754,내 여자가 된 선생님,1,2020-06-17,일본,,,,,,드라마|성인물(에로),1,60,청소년관람불가,,8
20200924,남편은 이렇게 못해줘,1,2020-06-17,일본,토미죠 타로,,,,,멜로/로맨스|드라마,1,60,청소년관람불가,,8
20101193,하트 비트,6603,2010-11-25,캐나다,자비에 돌란,알리앙스 알틀란티스 비바필름,모니아 초크리,니엘스 슈나이더,자비에 돌란,드라마|멜로/로맨스,9,101,청소년관람불가,,9
20209683,아빠와 딸 그리고 딸의 친구들,1,2020-06-11,한국,이지은,(주)메이크아트,,,,드라마|멜로/로맨스,1,83,청소년관람불가,,9
20134603,로마 위드 러브,185162,2013-04-18,미국,우디 알렌,,제시,엘렌,알렉,코미디,201,111,청소년관람불가,,10
20112703,다크 나이트 라이즈,6428216,2012-07-19,미국,크리스토퍼 놀란,,크리스찬,게리,앤,액션|범죄|스릴러,210,164,15세이상관람가,"다크 나이트,배트맨 비긴즈",10
20081056,다크 나이트,4224240,2008-08-06,미국,크리스토퍼 놀란,,크리스찬,마이클,히스,범죄|드라마|액션|미스터리,462,152,15세이상관람가,"다크 나이트 라이즈,배트맨 비긴즈",9
20050112,배트맨 비긴즈,903136,2005-06-24,미국,크리스토퍼 놀란,워너 브러더스 픽쳐스,리암 니슨,크리스찬 베일,마이클 케인,범죄|액션|판타지,301,134,12세관람가,"다크 나이트 라이즈,다크 나이트",10
20208741,루키스,5761,2020-05-20,중국,원금린,,밀라 요보비치,왕대륙,상드린 피나,액션,277,112,15세이상관람가,,8
20090916,8인: 최후의 결사단,116031,2010-01-21,중국,진덕삼,차이나필름그룹,견자단,사정봉,양가휘,액션|사극,158,138,15세이상관람가,,10
20206262,내 아내의 엄마 2,1,2020-06-15,한국,최찬호,(주)영화사가을,,,,멜로/로맨스,1,61,청소년관람불가,,8
20192621,초능력소년사건,580,2020-05-28,중국,채수응,주식회사 스튜디오척,,,,드라마|SF|판타지|액션|스릴러,12,82,12세이상관람가,,9
20208543,싸커 퀸즈,1524,2020-05-27,프랑스,모하메드 하미디,,카드 메라드,알반 이바노프,셀린느 살레테,코미디|드라마,57,94,12세이상관람가,,8
20208264,미스비헤이비어,28778,2020-05-27,영국,필립파 로소프,,키이라,제시,구구,드라마,378,106,15세이상관람가,,8
20208562,씨 피버,8915,2020-05-13,아일랜드,니사 하디만,,헤르미온느 코필드,코니 닐슨,아르달란 에스마일리,SF|공포(호러),278,93,15세이상관람가,,8
20207501,그집,28707,2020-05-27,스페인,,,,,,공포(호러)|스릴러,392,104,15세이상관람가,,8
20204342,캣츠토피아,24000,2020-04-30,중국,게리 왕,,더못 멀로니,유민상,오나미,판타지|애니메이션,367,85,전체관람가,,11
20207881,퍼펙트 내니,1,2020-04-23,프랑스,루시 보리튜,,카린 비아르,레일라 벡티,,스릴러|드라마,1,99,15세이상관람가,,11
20185383,레미: 집 없는 아이,4160,2020-05-28,프랑스,앙트완 블로시에르,,다니엘,루디빈,,가족|어드벤처|드라마,168,108,전체관람가,,9
20208282,더 플랫폼,66038,2020-05-13,스페인,,,,,,SF|스릴러,228,94,청소년관람불가,,8
20208663,라스트 풀 메저,11223,2020-05-20,미국,토드 로빈슨,,세바스찬 스탠,사무엘 L. 잭슨,크리스토퍼 플러머,드라마|전쟁,333,115,15세이상관람가,,8
20207723,보이콰이어,2220,2020-05-14,미국,프랑소아 지라드,,더스틴 호프만,조쉬 루카스,캐시 베이츠,드라마,74,103,전체관람가,,9
20181685,호텔 레이크,71324,2020-04-29,한국,윤은경,(주)이에스픽쳐스,이세영,박지영,박효주,공포(호러),465,100,15세이상관람가,,10
20200665,정사:농익은 새엄마,1,2020-06-12,일본,키무라 히로유키,,,,,멜로/로맨스|드라마,1,63,청소년관람불가,,10
20208123,정사 : 친구엄마와 친구누나,1,2020-06-12,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,61,청소년관람불가,,10
20207429,정사 : 사돈처녀 2,1,2020-06-12,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,62,청소년관람불가,,10
20207405,욕구불만 친구엄마,1,2020-06-12,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,60,청소년관람불가,,10
20200629,야한 며느리:타고난 명기,1,2020-06-12,일본,나가에 타카미,,,,,멜로/로맨스|드라마,1,60,청소년관람불가,,10
20208124,삼촌의 여자들,1,2020-06-12,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,60,청소년관람불가,,10
20101391,상록수,4011,1961-09-20,한국,신상옥,신필름,허장강,최은희,,기타,1,110,청소년관람불가,,11
20080024,오퍼나지: 비밀의계단,177089,2008-02-14,스페인,후안 안토니오 바요나,,벨렌,페르난도 카요,로저,드라마|미스터리|스릴러,167,104,15세이상관람가,,9
20205481,에어로너츠,78059,2020-06-10,영국,톰 하퍼,,펠리시티 존스,에디 레드메인,히메쉬 파텔,드라마|어드벤처,534,100,12세이상관람가,,8
20196857,"조금씩, 천천히 안녕",5960,2020-05-27,일본,나카노 료타,,아오이 유우,다케우치 유코,마츠바라 치에코,가족|드라마,166,127,전체관람가,,8
20188124,레옹 디 오리지널,12396,2020-06-11,프랑스,뤽 베송,,장 르노,나탈리 포트만,게리 올드만,액션|범죄|드라마,130,110,청소년관람불가,,9
20070582,"색, 계",1925774,2007-11-08,미국,이안,,탕웨이,양조위,,드라마|멜로/로맨스,258,157,청소년관람불가,,9
20180282,속닥속닥,217444,2018-07-13,한국,최상훈,(주)파이브데이,소주연,김민규,김영,공포(호러)|미스터리,314,91,15세이상관람가,,10
20209021,런 보이 런,2956,2020-05-28,한국,오원재,(주)라온컴퍼니플러스,장동윤,서벽준,,드라마,25,90,15세이상관람가,,9
20195711,너는 달밤에 빛나고,12382,2020-06-10,일본,츠키카와 쇼,,나가노 메이,키타무라 타쿠미,오이카와 미츠히로,멜로/로맨스,178,101,12세이상관람가,,8
20200442,집주인 물건 빨아주는 세탁가정부,1,2020-06-10,일본,,,,,,드라마|성인물(에로),1,63,청소년관람불가,,8
20200387,음란한 과외 선생님,1,2020-06-10,일본,,,나미키,,,드라마|성인물(에로),1,60,청소년관람불가,,8
20200388,유부녀 집구멍으로 질속배달 택배기사,1,2020-06-10,일본,,,,,,드라마|성인물(에로),1,64,청소년관람불가,,8
20200406,욕망에 눈뜬 여관 아줌마,1,2020-06-10,일본,츠지 코지,,,,,드라마|성인물(에로),1,73,청소년관람불가,,8
20200122,옆집여자의 술버릇,1,2020-06-10,일본,버드맨 텟페이,,,,,멜로/로맨스|드라마,1,61,청소년관람불가,,8
20198890,아이즈 온 미 : 더 무비,39228,2020-06-10,한국,,씨제이포디플렉스 주식회사,권은비,미야와키 사쿠라,강혜원,공연,124,104,전체관람가,,8
20200104,끝내주는 도련님의 물건,1,2020-06-10,일본,버드맨 텟페이,,,,,멜로/로맨스|드라마,1,61,청소년관람불가,,8
20179731,나미야 잡화점의 기적,196798,2018-02-28,일본,히로키 류이치,,니시다 토시유키,야마다 료스케,,판타지|드라마,532,129,전체관람가,,9
20181169,나는보리,11376,2020-05-21,한국,김진유,파도,김아송,이린하,황유림,가족|드라마,158,109,전체관람가,,9
20200102,인사불성 취객녀와의 뜨거운 밤,1,2020-06-09,일본,버드맨 텟페이,,,,,멜로/로맨스|드라마,1,64,청소년관람불가,,8
20200121,불륜 삼매경 무삭제판,1,2020-06-09,일본,아카바네 키쿠지로,,,,,멜로/로맨스|드라마,1,80,청소년관람불가,,8
20200101,뜨거운 며느리,1,2020-06-09,일본,버드맨 텟페이,,,,,멜로/로맨스|드라마,1,72,청소년관람불가,,8
20200103,대낮부터 발정난 아내 무삭제판,1,2020-06-09,일본,사노 B사쿠,,,,,멜로/로맨스|드라마,1,80,청소년관람불가,,8
20209524,태양 대폭발: 지구 최후의 날,1,2020-06-08,우크라이나,,,,,,SF|액션,1,95,12세이상관람가,,8
20209562,정사: 미친 사랑,1,2020-06-08,핀란드,,,,,,멜로/로맨스|드라마,1,93,청소년관람불가,,8
20209226,음란착각 에미리짱- 성감첵크,20,2020-06-05,일본,,,,,,성인물(에로),1,59,청소년관람불가,,10
20206244,여자 동창들 : 친구 오빠와 섹스한 날,1,2020-06-05,한국,최민현,(주)영화사가을,,,,멜로/로맨스,1,60,청소년관람불가,,10
20209232,여상사와 단둘이 출장온 호텔,20,2020-06-05,일본,,,,,,성인물(에로),1,62,청소년관람불가,,10
20209645,애원하는 유부녀,1,2020-06-05,한국,천성준,(주)케이피에이기획,한석봉,민도윤,,멜로/로맨스,1,67,청소년관람불가,,10
20209229,숫처녀 같은 엄마친구,20,2020-06-05,일본,,,,,,성인물(에로),1,60,청소년관람불가,,10
